id,agent,start,end,direction,status,activity,comment
,odudka,2025-10-27T00:00:00,2025-10-28T00:00:00,calls,sick,,
,odudka,2025-10-28T00:00:00,2025-10-29T00:00:00,calls,sick,,
,odudka,2025-10-29T00:00:00,2025-10-30T00:00:00,calls,sick,,
,odudka,2025-10-31T16:00:00,2025-11-01T01:00:00,calls,work,,
,oandriievska,2025-10-01T16:00:00,2025-10-02T01:00:00,calls,work,,
,oandriievska,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,oandriievska,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,oandriievska,2025-10-06T16:00:00,2025-10-07T01:00:00,calls,work,,
,oandriievska,2025-10-11T00:00:00,2025-10-12T00:00:00,calls,vacation,,
,oandriievska,2025-10-12T16:00:00,2025-10-13T01:00:00,calls,work,,
,oandriievska,2025-10-13T15:00:00,2025-10-14T00:00:00,calls,work,,
,oandriievska,2025-10-15T00:00:00,2025-10-16T00:00:00,calls,sick,,
,oandriievska,2025-10-17T00:00:00,2025-10-18T00:00:00,calls,sick,,
,oandriievska,2025-10-18T00:00:00,2025-10-19T00:00:00,calls,sick,,
,oandriievska,2025-10-19T00:00:00,2025-10-20T00:00:00,calls,sick,,
,oandriievska,2025-10-20T00:00:00,2025-10-21T00:00:00,calls,sick,,
,oandriievska,2025-10-22T00:00:00,2025-10-23T00:00:00,calls,sick,,
,oandriievska,2025-10-24T15:00:00,2025-10-25T00:00:00,calls,work,,
,oandriievska,2025-10-25T00:00:00,2025-10-26T00:00:00,calls,vacation,,
,oandriievska,2025-10-26T16:00:00,2025-10-27T01:00:00,calls,work,,
,oandriievska,2025-10-27T16:00:00,2025-10-28T01:00:00,calls,work,,
,oandriievska,2025-10-30T15:00:00,2025-10-31T00:00:00,calls,work,,
,oandriievska,2025-10-31T14:00:00,2025-10-31T23:00:00,calls,work,,
,dliubchik,2025-10-01T00:00:00,2025-10-02T00:00:00,calls,sick,,
,dliubchik,2025-10-02T00:00:00,2025-10-03T00:00:00,calls,sick,,
,dliubchik,2025-10-03T00:00:00,2025-10-04T00:00:00,calls,sick,,
,dliubchik,2025-10-04T18:00:00,2025-10-04T21:10:00,calls,work,,
,dliubchik,2025-10-06T08:00:00,2025-10-06T15:00:00,calls,work,,
,opalamarchuk,2025-10-01T06:00:00,2025-10-01T15:00:00,calls,work,,
,opalamarchuk,2025-10-02T15:00:00,2025-10-03T00:00:00,calls,work,,
,opalamarchuk,2025-10-03T13:00:00,2025-10-03T14:00:00,calls,work,,
,opalamarchuk,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,opalamarchuk,2025-10-05T16:00:00,2025-10-06T01:00:00,calls,work,,
,opalamarchuk,2025-10-07T08:00:00,2025-10-07T17:00:00,calls,work,,
,opalamarchuk,2025-10-09T07:00:00,2025-10-09T16:00:00,calls,work,,
,opalamarchuk,2025-10-11T16:00:00,2025-10-12T01:00:00,calls,work,,
,opalamarchuk,2025-10-12T14:00:00,2025-10-12T23:00:00,calls,work,,
,opalamarchuk,2025-10-13T16:00:00,2025-10-14T01:00:00,calls,work,,
,opalamarchuk,2025-10-14T05:00:00,2025-10-14T08:00:00,calls,work,,
,opalamarchuk,2025-10-15T16:00:00,2025-10-16T01:00:00,calls,work,,
,opalamarchuk,2025-10-16T14:00:00,2025-10-16T23:00:00,calls,work,,
,opalamarchuk,2025-10-19T11:00:00,2025-10-19T13:00:00,calls,work,,
,opalamarchuk,2025-10-20T11:00:00,2025-10-20T12:00:00,calls,work,,
,opalamarchuk,2025-10-21T15:00:00,2025-10-22T00:00:00,calls,work,,
,opalamarchuk,2025-10-22T15:00:00,2025-10-23T00:00:00,calls,work,,
,opalamarchuk,2025-10-23T14:00:00,2025-10-23T23:00:00,calls,work,,
,opalamarchuk,2025-10-24T15:00:00,2025-10-25T00:00:00,calls,work,,
,opalamarchuk,2025-10-25T15:00:00,2025-10-26T00:00:00,calls,work,,
,opalamarchuk,2025-10-28T17:00:00,2025-10-28T19:00:00,calls,work,,
,opalamarchuk,2025-10-29T07:00:00,2025-10-29T16:00:00,calls,work,,
,opalamarchuk,2025-10-31T05:00:00,2025-10-31T14:00:00,calls,work,,
,lpikuza,2025-10-01T08:00:00,2025-10-01T17:00:00,calls,work,,
,lpikuza,2025-10-07T14:00:00,2025-10-07T23:00:00,calls,work,,
,lpikuza,2025-10-08T16:00:00,2025-10-09T01:00:00,calls,work,,
,lpikuza,2025-10-09T15:00:00,2025-10-10T00:00:00,calls,work,,
,lpikuza,2025-10-10T16:00:00,2025-10-11T01:00:00,calls,work,,
,lpikuza,2025-10-13T07:00:00,2025-10-13T16:00:00,calls,work,,
,lpikuza,2025-10-17T00:00:00,2025-10-18T00:00:00,calls,sick,,
,lpikuza,2025-10-18T00:00:00,2025-10-19T00:00:00,calls,sick,,
,lpikuza,2025-10-20T00:00:00,2025-10-21T00:00:00,calls,sick,,
,lpikuza,2025-10-27T07:00:00,2025-10-27T16:00:00,calls,work,,
,lpikuza,2025-10-28T16:00:00,2025-10-29T01:00:00,calls,work,,
,lpikuza,2025-10-29T14:00:00,2025-10-29T23:00:00,calls,work,,
,lpikuza,2025-10-30T16:00:00,2025-10-31T01:00:00,calls,work,,
,ivalkovskii,2025-10-01T07:00:00,2025-10-01T16:00:00,calls,work,,
,ivalkovskii,2025-10-02T16:00:00,2025-10-03T01:00:00,calls,work,,
,ivalkovskii,2025-10-03T16:00:00,2025-10-04T01:00:00,calls,work,,
,ivalkovskii,2025-10-04T16:00:00,2025-10-05T01:00:00,calls,work,,
,ivalkovskii,2025-10-06T07:00:00,2025-10-06T16:00:00,calls,work,,
,ivalkovskii,2025-10-07T05:00:00,2025-10-07T14:00:00,calls,work,,
,ivalkovskii,2025-10-08T06:00:00,2025-10-08T15:00:00,calls,work,,
,ivalkovskii,2025-10-11T05:00:00,2025-10-11T14:00:00,calls,work,,
,ivalkovskii,2025-10-12T05:00:00,2025-10-12T14:00:00,calls,work,,
,ivalkovskii,2025-10-13T16:00:00,2025-10-14T01:00:00,calls,work,,
,ivalkovskii,2025-10-16T06:00:00,2025-10-16T15:00:00,calls,work,,
,ivalkovskii,2025-10-17T05:00:00,2025-10-17T14:00:00,calls,work,,
,ivalkovskii,2025-10-18T15:00:00,2025-10-19T00:00:00,calls,work,,
,ivalkovskii,2025-10-19T16:00:00,2025-10-20T01:00:00,calls,work,,
,ivalkovskii,2025-10-22T07:00:00,2025-10-22T16:00:00,calls,work,,
,ivalkovskii,2025-10-23T05:00:00,2025-10-23T14:00:00,calls,work,,
,ivalkovskii,2025-10-24T05:00:00,2025-10-24T14:00:00,calls,work,,
,ivalkovskii,2025-10-25T05:00:00,2025-10-25T14:00:00,calls,work,,
,ivalkovskii,2025-10-26T05:00:00,2025-10-26T14:00:00,calls,work,,
,ivalkovskii,2025-10-27T05:00:00,2025-10-27T14:00:00,calls,work,,
,ivalkovskii,2025-10-29T15:00:00,2025-10-30T00:00:00,calls,work,,
,ivalkovskii,2025-10-30T16:00:00,2025-10-31T01:00:00,calls,work,,
,ivalkovskii,2025-10-31T16:00:00,2025-11-01T01:00:00,calls,work,,
,ogrinenko,2025-10-01T05:00:00,2025-10-01T14:00:00,calls,work,,
,ogrinenko,2025-10-02T05:00:00,2025-10-02T14:00:00,calls,work,,
,ogrinenko,2025-10-03T08:00:00,2025-10-03T15:00:00,calls,work,,
,ogrinenko,2025-10-04T00:00:00,2025-10-05T00:00:00,calls,vacation,,
,ogrinenko,2025-10-06T15:00:00,2025-10-07T00:00:00,calls,work,,
,ogrinenko,2025-10-07T15:00:00,2025-10-08T00:00:00,calls,work,,
,ogrinenko,2025-10-08T15:00:00,2025-10-09T00:00:00,calls,work,,
,ogrinenko,2025-10-09T15:00:00,2025-10-10T00:00:00,calls,work,,
,ogrinenko,2025-10-12T05:00:00,2025-10-12T14:00:00,calls,work,,
,ogrinenko,2025-10-13T05:00:00,2025-10-13T14:00:00,calls,work,,
,ogrinenko,2025-10-14T00:00:00,2025-10-15T00:00:00,calls,vacation,,
,ogrinenko,2025-10-15T15:00:00,2025-10-16T00:00:00,calls,work,,
,ogrinenko,2025-10-16T15:00:00,2025-10-17T00:00:00,calls,work,,
,ogrinenko,2025-10-19T15:00:00,2025-10-20T00:00:00,calls,work,,
,ogrinenko,2025-10-20T12:00:00,2025-10-20T21:00:00,calls,work,,
,ogrinenko,2025-10-21T07:00:00,2025-10-21T16:00:00,calls,work,,
,ogrinenko,2025-10-22T05:00:00,2025-10-22T14:00:00,calls,work,,
,ogrinenko,2025-10-23T05:00:00,2025-10-23T14:00:00,calls,work,,
,ogrinenko,2025-10-24T08:00:00,2025-10-24T17:00:00,calls,work,,
,ogrinenko,2025-10-28T05:00:00,2025-10-28T14:00:00,calls,work,,
,ogrinenko,2025-10-29T15:00:00,2025-10-30T00:00:00,calls,work,,
,ogrinenko,2025-10-31T05:00:00,2025-10-31T14:00:00,calls,work,,
,tmiagkova,2025-10-02T14:00:00,2025-10-02T16:00:00,calls,work,,
,tmiagkova,2025-10-03T06:00:00,2025-10-03T15:00:00,calls,work,,
,tmiagkova,2025-10-10T07:00:00,2025-10-10T16:00:00,calls,work,,
,tmiagkova,2025-10-11T08:00:00,2025-10-11T17:00:00,calls,work,,
,tmiagkova,2025-10-14T00:00:00,2025-10-15T00:00:00,calls,sick,,
,tmiagkova,2025-10-15T00:00:00,2025-10-16T00:00:00,calls,sick,,
,tmiagkova,2025-10-16T16:00:00,2025-10-17T01:00:00,calls,work,,
,tmiagkova,2025-10-17T10:30:00,2025-10-17T12:30:00,calls,work,,
,tmiagkova,2025-10-18T14:00:00,2025-10-18T23:00:00,calls,work,,
,tmiagkova,2025-10-19T15:00:00,2025-10-20T00:00:00,calls,work,,
,tmiagkova,2025-10-20T11:00:00,2025-10-20T20:00:00,calls,work,,
,tmiagkova,2025-10-21T16:00:00,2025-10-22T01:00:00,calls,work,,
,tmiagkova,2025-10-22T15:00:00,2025-10-23T00:00:00,calls,work,,
,tmiagkova,2025-10-25T16:00:00,2025-10-26T01:00:00,calls,work,,
,tmiagkova,2025-10-26T15:00:00,2025-10-27T00:00:00,calls,work,,
,tmiagkova,2025-10-27T12:00:00,2025-10-27T21:00:00,calls,work,,
,tmiagkova,2025-10-29T16:00:00,2025-10-30T01:00:00,calls,work,,
,tmiagkova,2025-10-30T15:00:00,2025-10-31T00:00:00,calls,work,,
,tmiagkova,2025-10-31T15:00:00,2025-11-01T00:00:00,calls,work,,
,vbarannikov,2025-10-01T00:00:00,2025-10-02T00:00:00,calls,sick,,
,vbarannikov,2025-10-02T00:00:00,2025-10-03T00:00:00,calls,sick,,
,vbarannikov,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,vbarannikov,2025-10-05T08:00:00,2025-10-05T17:00:00,calls,work,,
,vbarannikov,2025-10-07T07:00:00,2025-10-07T16:00:00,calls,work,,
,vbarannikov,2025-10-08T07:00:00,2025-10-08T16:00:00,calls,work,,
,vbarannikov,2025-10-11T07:00:00,2025-10-11T16:00:00,calls,work,,
,vbarannikov,2025-10-12T07:00:00,2025-10-12T16:00:00,calls,work,,
,vbarannikov,2025-10-13T07:00:00,2025-10-13T16:00:00,calls,work,,
,vbarannikov,2025-10-14T16:00:00,2025-10-15T01:00:00,calls,work,,
,vbarannikov,2025-10-16T12:00:00,2025-10-16T21:00:00,calls,work,,
,vbarannikov,2025-10-17T14:00:00,2025-10-17T23:00:00,calls,work,,
,vbarannikov,2025-10-19T08:00:00,2025-10-19T17:00:00,calls,work,,
,vbarannikov,2025-10-20T06:00:00,2025-10-20T15:00:00,calls,work,,
,vbarannikov,2025-10-23T14:00:00,2025-10-23T23:00:00,calls,work,,
,vbarannikov,2025-10-24T14:00:00,2025-10-24T23:00:00,calls,work,,
,vbarannikov,2025-10-25T14:00:00,2025-10-25T23:00:00,calls,work,,
,vbarannikov,2025-10-26T07:00:00,2025-10-26T16:00:00,calls,work,,
,vbarannikov,2025-10-28T08:00:00,2025-10-28T17:00:00,calls,work,,
,vbarannikov,2025-10-29T08:00:00,2025-10-29T17:00:00,calls,work,,
,vbarannikov,2025-10-30T07:00:00,2025-10-30T16:00:00,calls,work,,
,vbarannikov,2025-10-31T15:00:00,2025-11-01T00:00:00,calls,work,,
,mpoloka,2025-10-01T05:00:00,2025-10-01T10:00:00,calls,work,,
,mpoloka,2025-10-02T07:00:00,2025-10-02T16:00:00,calls,work,,
,mpoloka,2025-10-03T20:00:00,2025-10-04T00:00:00,calls,work,,
,mpoloka,2025-10-04T06:00:00,2025-10-04T15:00:00,calls,work,,
,mpoloka,2025-10-05T06:00:00,2025-10-05T15:00:00,calls,work,,
,mpoloka,2025-10-06T00:00:00,2025-10-07T00:00:00,calls,vacation,,
,mpoloka,2025-10-08T00:00:00,2025-10-09T00:00:00,calls,sick,,
,mpoloka,2025-10-10T00:00:00,2025-10-11T00:00:00,calls,sick,,
,mpoloka,2025-10-11T00:00:00,2025-10-12T00:00:00,calls,sick,,
,mpoloka,2025-10-12T00:00:00,2025-10-13T00:00:00,calls,sick,,
,mpoloka,2025-10-15T00:00:00,2025-10-16T00:00:00,calls,vacation,,
,mpoloka,2025-10-16T00:00:00,2025-10-17T00:00:00,calls,vacation,,
,mpoloka,2025-10-17T00:00:00,2025-10-18T00:00:00,calls,vacation,,
,mpoloka,2025-10-18T00:00:00,2025-10-19T00:00:00,calls,vacation,,
,mpoloka,2025-10-19T00:00:00,2025-10-20T00:00:00,calls,vacation,,
,mpoloka,2025-10-20T00:00:00,2025-10-21T00:00:00,calls,vacation,,
,mpoloka,2025-10-21T14:00:00,2025-10-21T23:00:00,calls,work,,
,mpoloka,2025-10-22T15:00:00,2025-10-23T00:00:00,calls,work,,
,mpoloka,2025-10-24T08:00:00,2025-10-24T17:00:00,calls,work,,
,mpoloka,2025-10-25T07:00:00,2025-10-25T16:00:00,calls,work,,
,mpoloka,2025-10-28T06:00:00,2025-10-28T15:00:00,calls,work,,
,mpoloka,2025-10-29T05:00:00,2025-10-29T14:00:00,calls,work,,
,mpoloka,2025-10-30T06:00:00,2025-10-30T15:00:00,calls,work,,
,mpoloka,2025-10-31T09:00:00,2025-10-31T18:00:00,calls,work,,
,mponomarenko,2025-10-01T17:00:00,2025-10-02T00:00:00,calls,work,,
,mponomarenko,2025-10-02T00:00:00,2025-10-03T00:00:00,calls,vacation,,
,mponomarenko,2025-10-03T00:00:00,2025-10-04T00:00:00,calls,vacation,,
,mponomarenko,2025-10-04T00:00:00,2025-10-05T00:00:00,calls,vacation,,
,mponomarenko,2025-10-06T00:00:00,2025-10-07T00:00:00,calls,vacation,,
,mponomarenko,2025-10-07T00:00:00,2025-10-08T00:00:00,calls,vacation,,
,mponomarenko,2025-10-09T00:00:00,2025-10-10T00:00:00,calls,vacation,,
,mponomarenko,2025-10-10T18:00:00,2025-10-11T01:00:00,calls,work,,
,mponomarenko,2025-10-11T09:00:00,2025-10-11T16:00:00,calls,work,,
,mponomarenko,2025-10-12T08:00:00,2025-10-12T15:00:00,calls,work,,
,mponomarenko,2025-10-13T14:00:00,2025-10-13T21:00:00,calls,work,,
,mponomarenko,2025-10-14T17:00:00,2025-10-15T00:00:00,calls,work,,
,mponomarenko,2025-10-15T19:00:00,2025-10-15T23:00:00,calls,work,,
,mponomarenko,2025-10-17T18:00:00,2025-10-18T01:00:00,calls,work,,
,mponomarenko,2025-10-20T17:00:00,2025-10-21T00:00:00,calls,work,,
,mponomarenko,2025-10-21T18:00:00,2025-10-22T01:00:00,calls,work,,
,mponomarenko,2025-10-23T17:00:00,2025-10-24T00:00:00,calls,work,,
,mponomarenko,2025-10-24T17:00:00,2025-10-25T00:00:00,calls,work,,
,mponomarenko,2025-10-25T10:00:00,2025-10-25T17:00:00,calls,work,,
,mponomarenko,2025-10-26T08:00:00,2025-10-26T16:00:00,calls,work,,
,mponomarenko,2025-10-29T17:00:00,2025-10-30T00:00:00,calls,work,,
,mponomarenko,2025-10-30T00:00:00,2025-10-31T00:00:00,calls,vacation,,
,mponomarenko,2025-10-31T00:00:00,2025-11-01T00:00:00,calls,vacation,,
,dsliusarenko,2025-10-02T07:00:00,2025-10-02T16:00:00,calls,work,,
,dsliusarenko,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,dsliusarenko,2025-10-05T05:00:00,2025-10-05T12:00:00,calls,work,,
,dsliusarenko,2025-10-08T00:00:00,2025-10-09T00:00:00,calls,sick,,
,dsliusarenko,2025-10-09T00:00:00,2025-10-10T00:00:00,calls,sick,,
,dsliusarenko,2025-10-10T00:00:00,2025-10-11T00:00:00,calls,sick,,
,dsliusarenko,2025-10-11T00:00:00,2025-10-12T00:00:00,calls,sick,,
,dsliusarenko,2025-10-12T00:00:00,2025-10-13T00:00:00,calls,sick,,
,dsliusarenko,2025-10-15T00:00:00,2025-10-16T00:00:00,calls,vacation,,
,dsliusarenko,2025-10-16T00:00:00,2025-10-17T00:00:00,calls,vacation,,
,dsliusarenko,2025-10-17T00:00:00,2025-10-18T00:00:00,calls,vacation,,
,dsliusarenko,2025-10-18T00:00:00,2025-10-19T00:00:00,calls,vacation,,
,dsliusarenko,2025-10-19T00:00:00,2025-10-20T00:00:00,calls,vacation,,
,dsliusarenko,2025-10-20T00:00:00,2025-10-21T00:00:00,calls,vacation,,
,dsliusarenko,2025-10-22T15:00:00,2025-10-23T00:00:00,calls,work,,
,dsliusarenko,2025-10-23T11:00:00,2025-10-23T20:00:00,calls,work,,
,dsliusarenko,2025-10-24T06:00:00,2025-10-24T15:00:00,calls,work,,
,dsliusarenko,2025-10-25T07:00:00,2025-10-25T16:00:00,calls,work,,
,dsliusarenko,2025-10-27T05:00:00,2025-10-27T12:00:00,calls,work,,
,dsliusarenko,2025-10-28T06:00:00,2025-10-28T15:00:00,calls,work,,
,dsliusarenko,2025-10-29T07:00:00,2025-10-29T16:00:00,calls,work,,
,dsliusarenko,2025-10-30T06:00:00,2025-10-30T15:00:00,calls,work,,
,dsliusarenko,2025-10-31T07:00:00,2025-10-31T16:00:00,calls,work,,
,iborisiuk,2025-10-02T10:00:00,2025-10-02T19:00:00,calls,work,,
,iborisiuk,2025-10-03T00:00:00,2025-10-04T00:00:00,calls,vacation,,
,iborisiuk,2025-10-04T00:00:00,2025-10-05T00:00:00,calls,vacation,,
,iborisiuk,2025-10-05T05:00:00,2025-10-05T14:00:00,calls,work,,
,iborisiuk,2025-10-06T11:00:00,2025-10-06T20:00:00,calls,work,,
,iborisiuk,2025-10-07T16:00:00,2025-10-08T01:00:00,calls,work,,
,iborisiuk,2025-10-08T16:00:00,2025-10-09T01:00:00,calls,work,,
,iborisiuk,2025-10-09T16:00:00,2025-10-10T01:00:00,calls,work,,
,iborisiuk,2025-10-10T16:00:00,2025-10-11T01:00:00,calls,work,,
,iborisiuk,2025-10-13T08:00:00,2025-10-13T17:00:00,calls,work,,
,iborisiuk,2025-10-14T09:00:00,2025-10-14T18:00:00,calls,work,,
,iborisiuk,2025-10-15T09:00:00,2025-10-15T18:00:00,calls,work,,
,iborisiuk,2025-10-16T09:00:00,2025-10-16T18:00:00,calls,work,,
,iborisiuk,2025-10-20T09:00:00,2025-10-20T18:00:00,calls,work,,
,iborisiuk,2025-10-21T09:00:00,2025-10-21T18:00:00,calls,work,,
,iborisiuk,2025-10-22T09:00:00,2025-10-22T18:00:00,calls,work,,
,iborisiuk,2025-10-23T16:00:00,2025-10-24T01:00:00,calls,work,,
,iborisiuk,2025-10-24T15:00:00,2025-10-25T00:00:00,calls,work,,
,iborisiuk,2025-10-28T16:00:00,2025-10-29T01:00:00,calls,work,,
,iborisiuk,2025-10-29T16:00:00,2025-10-30T01:00:00,calls,work,,
,iborisiuk,2025-10-30T15:00:00,2025-10-31T00:00:00,calls,work,,
,iborisiuk,2025-10-31T14:00:00,2025-10-31T23:00:00,calls,work,,
,kmatsiuk,2025-10-01T15:00:00,2025-10-02T00:00:00,calls,work,,
,kmatsiuk,2025-10-02T15:00:00,2025-10-03T00:00:00,calls,work,,
,kmatsiuk,2025-10-03T16:00:00,2025-10-04T01:00:00,calls,work,,
,kmatsiuk,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,kmatsiuk,2025-10-07T16:00:00,2025-10-08T01:00:00,calls,work,,
,kmatsiuk,2025-10-08T15:00:00,2025-10-09T00:00:00,calls,work,,
,kmatsiuk,2025-10-09T15:00:00,2025-10-10T00:00:00,calls,work,,
,kmatsiuk,2025-10-10T14:00:00,2025-10-10T23:00:00,calls,work,,
,kmatsiuk,2025-10-12T15:00:00,2025-10-13T00:00:00,calls,work,,
,kmatsiuk,2025-10-14T06:00:00,2025-10-14T15:00:00,calls,work,,
,kmatsiuk,2025-10-15T00:00:00,2025-10-16T00:00:00,calls,sick,,
,kmatsiuk,2025-10-16T00:00:00,2025-10-17T00:00:00,calls,sick,,
,kmatsiuk,2025-10-18T00:00:00,2025-10-19T00:00:00,calls,sick,,
,kmatsiuk,2025-10-19T00:00:00,2025-10-20T00:00:00,calls,sick,,
,kmatsiuk,2025-10-22T00:00:00,2025-10-23T00:00:00,calls,sick,,
,kmatsiuk,2025-10-23T15:00:00,2025-10-24T00:00:00,calls,work,,
,kmatsiuk,2025-10-24T14:00:00,2025-10-24T23:00:00,calls,work,,
,kmatsiuk,2025-10-25T16:00:00,2025-10-26T01:00:00,calls,work,,
,kmatsiuk,2025-10-28T07:00:00,2025-10-28T16:00:00,calls,work,,
,kmatsiuk,2025-10-29T05:00:00,2025-10-29T14:00:00,calls,work,,
,kmatsiuk,2025-10-30T10:00:00,2025-10-30T19:00:00,calls,work,,
,kmatsiuk,2025-10-31T06:00:00,2025-10-31T15:00:00,calls,work,,
,akomisarov,2025-10-03T07:00:00,2025-10-03T16:00:00,calls,work,,
,akomisarov,2025-10-04T06:00:00,2025-10-04T15:00:00,calls,work,,
,akomisarov,2025-10-05T00:00:00,2025-10-06T00:00:00,calls,vacation,,
,akomisarov,2025-10-06T00:00:00,2025-10-07T00:00:00,calls,vacation,,
,akomisarov,2025-10-08T16:00:00,2025-10-09T01:00:00,calls,work,,
,akomisarov,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,akomisarov,2025-10-11T14:00:00,2025-10-11T23:00:00,calls,work,,
,akomisarov,2025-10-12T00:00:00,2025-10-13T00:00:00,calls,vacation,,
,akomisarov,2025-10-14T16:00:00,2025-10-15T01:00:00,calls,work,,
,akomisarov,2025-10-15T15:00:00,2025-10-16T00:00:00,calls,work,,
,akomisarov,2025-10-16T15:00:00,2025-10-17T00:00:00,calls,work,,
,akomisarov,2025-10-17T14:00:00,2025-10-17T23:00:00,calls,work,,
,akomisarov,2025-10-19T06:00:00,2025-10-19T15:00:00,calls,work,,
,akomisarov,2025-10-20T08:00:00,2025-10-20T17:00:00,calls,work,,
,akomisarov,2025-10-22T05:00:00,2025-10-22T14:00:00,calls,work,,
,akomisarov,2025-10-24T15:00:00,2025-10-25T00:00:00,calls,work,,
,akomisarov,2025-10-25T14:00:00,2025-10-25T23:00:00,calls,work,,
,akomisarov,2025-10-26T15:00:00,2025-10-27T00:00:00,calls,work,,
,akomisarov,2025-10-27T14:00:00,2025-10-27T23:00:00,calls,work,,
,akomisarov,2025-10-28T15:00:00,2025-10-29T00:00:00,calls,work,,
,akomisarov,2025-10-30T15:00:00,2025-10-31T00:00:00,calls,work,,
,akomisarov,2025-10-31T15:00:00,2025-11-01T00:00:00,calls,work,,
,vsirenko,2025-10-02T08:00:00,2025-10-02T15:00:00,calls,work,,
,vsirenko,2025-10-03T08:00:00,2025-10-03T15:00:00,calls,work,,
,vsirenko,2025-10-04T08:00:00,2025-10-04T15:00:00,calls,work,,
,vsirenko,2025-10-06T00:00:00,2025-10-07T00:00:00,calls,sick,,
,vsirenko,2025-10-07T00:00:00,2025-10-08T00:00:00,calls,sick,,
,vsirenko,2025-10-08T00:00:00,2025-10-09T00:00:00,calls,sick,,
,vsirenko,2025-10-09T00:00:00,2025-10-10T00:00:00,calls,sick,,
,vsirenko,2025-10-11T17:00:00,2025-10-12T00:00:00,calls,work,,
,vsirenko,2025-10-12T17:00:00,2025-10-13T00:00:00,calls,work,,
,vsirenko,2025-10-15T08:00:00,2025-10-15T15:00:00,calls,work,,
,vsirenko,2025-10-16T08:00:00,2025-10-16T15:00:00,calls,work,,
,vsirenko,2025-10-17T00:00:00,2025-10-18T00:00:00,calls,sick,,
,vsirenko,2025-10-19T00:00:00,2025-10-20T00:00:00,calls,sick,,
,vsirenko,2025-10-21T00:00:00,2025-10-22T00:00:00,calls,sick,,
,vsirenko,2025-10-22T17:00:00,2025-10-23T00:00:00,calls,work,,
,vsirenko,2025-10-23T17:00:00,2025-10-24T00:00:00,calls,work,,
,vsirenko,2025-10-24T17:00:00,2025-10-25T00:00:00,calls,work,,
,vsirenko,2025-10-25T16:00:00,2025-10-25T23:00:00,calls,work,,
,vsirenko,2025-10-27T08:00:00,2025-10-27T15:00:00,calls,work,,
,vsirenko,2025-10-28T08:00:00,2025-10-28T15:00:00,calls,work,,
,vsirenko,2025-10-29T08:00:00,2025-10-29T15:00:00,calls,work,,
,vsirenko,2025-10-31T17:00:00,2025-11-01T00:00:00,calls,work,,
,dkolisnichenko,2025-10-01T08:00:00,2025-10-01T15:00:00,calls,work,,
,dkolisnichenko,2025-10-02T09:00:00,2025-10-02T16:00:00,calls,work,,
,dkolisnichenko,2025-10-03T08:00:00,2025-10-03T15:00:00,calls,work,,
,dkolisnichenko,2025-10-05T07:00:00,2025-10-05T16:00:00,calls,work,,
,dkolisnichenko,2025-10-08T07:00:00,2025-10-08T14:00:00,calls,work,,
,dkolisnichenko,2025-10-09T07:00:00,2025-10-09T14:00:00,calls,work,,
,dkolisnichenko,2025-10-10T17:00:00,2025-10-11T00:00:00,calls,work,,
,dkolisnichenko,2025-10-11T08:00:00,2025-10-11T17:00:00,calls,work,,
,dkolisnichenko,2025-10-12T00:00:00,2025-10-13T00:00:00,calls,vacation,,
,dkolisnichenko,2025-10-14T08:00:00,2025-10-14T15:00:00,calls,work,,
,dkolisnichenko,2025-10-15T07:00:00,2025-10-15T14:00:00,calls,work,,
,dkolisnichenko,2025-10-17T07:00:00,2025-10-17T14:00:00,calls,work,,
,dkolisnichenko,2025-10-18T07:00:00,2025-10-18T16:00:00,calls,work,,
,dkolisnichenko,2025-10-19T08:00:00,2025-10-19T17:00:00,calls,work,,
,dkolisnichenko,2025-10-22T07:00:00,2025-10-22T14:00:00,calls,work,,
,dkolisnichenko,2025-10-23T08:00:00,2025-10-23T15:00:00,calls,work,,
,dkolisnichenko,2025-10-24T08:00:00,2025-10-24T15:00:00,calls,work,,
,dkolisnichenko,2025-10-25T07:00:00,2025-10-25T16:00:00,calls,work,,
,dkolisnichenko,2025-10-26T00:00:00,2025-10-27T00:00:00,calls,vacation,,
,dkolisnichenko,2025-10-29T08:00:00,2025-10-29T15:00:00,calls,work,,
,dkolisnichenko,2025-10-30T18:00:00,2025-10-31T01:00:00,calls,work,,
,dkolisnichenko,2025-10-31T17:00:00,2025-11-01T00:00:00,calls,work,,
,ipoplias,2025-10-01T15:00:00,2025-10-02T00:00:00,calls,work,,
,ipoplias,2025-10-02T14:00:00,2025-10-02T23:00:00,calls,work,,
,ipoplias,2025-10-04T05:00:00,2025-10-04T14:00:00,calls,work,,
,ipoplias,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,ipoplias,2025-10-06T15:00:00,2025-10-07T00:00:00,calls,work,,
,ipoplias,2025-10-07T14:00:00,2025-10-07T23:00:00,calls,work,,
,ipoplias,2025-10-10T07:00:00,2025-10-10T16:00:00,calls,work,,
,ipoplias,2025-10-11T07:00:00,2025-10-11T16:00:00,calls,work,,
